timestamp,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,electricity
2016-01-01 00:00:00,-7.2,8.0,-10.6,0.0,-1.0,1022.9,280.0,5.7,39.003
2016-01-01 01:00:00,-6.7,,-10.0,-1.0,,1022.5,280.0,4.1,39.003
2016-01-01 02:00:00,-6.7,,-9.4,0.0,,1022.1,260.0,2.6,38.573
2016-01-01 03:00:00,-6.7,,-9.4,-1.0,,1022.0,250.0,3.6,38.926
2016-01-01 04:00:00,-8.3,,-11.7,0.0,,1021.9,270.0,6.7,38.989
2016-01-01 05:00:00,-8.3,,-11.7,0.0,,1021.3,250.0,3.6,39.69300000000001
2016-01-01 06:00:00,-8.9,6.0,-12.2,0.0,0.0,1020.3,220.0,5.1,39.502
2016-01-01 07:00:00,-9.4,,-11.7,0.0,,1019.5,220.0,3.6,39.258
2016-01-01 08:00:00,-8.9,,-11.7,0.0,,1019.4,220.0,2.1,38.894
2016-01-01 09:00:00,-8.3,,-11.1,0.0,,1018.9,230.0,3.6,32.903
2016-01-01 10:00:00,-6.7,,-10.6,0.0,,1017.9,230.0,6.2,33.885
2016-01-01 11:00:00,-5.6,,-10.0,0.0,,1017.4,240.0,6.2,33.6
2016-01-01 12:00:00,-2.8,2.0,-8.9,0.0,,1017.1,250.0,5.1,32.415
2016-01-01 13:00:00,-1.7,0.0,-8.3,0.0,,1016.0,270.0,5.7,31.44
2016-01-01 14:00:00,-1.1,0.0,-7.8,0.0,,1015.8,290.0,7.7,31.478
2016-01-01 15:00:00,-1.1,0.0,-7.8,0.0,,1016.4,280.0,5.7,32.443000000000005
2016-01-01 16:00:00,-1.7,0.0,-8.3,0.0,,1017.7,300.0,7.2,32.492
2016-01-01 17:00:00,-2.8,0.0,-8.3,0.0,,1018.3,290.0,4.6,33.232
2016-01-01 18:00:00,-3.3,0.0,-8.3,0.0,,1019.2,270.0,4.1,38.954
2016-01-01 19:00:00,-3.9,0.0,-8.3,0.0,,1019.9,270.0,5.1,38.484
2016-01-01 20:00:00,-5.0,0.0,-8.9,0.0,,1020.4,270.0,5.1,39.538
2016-01-01 21:00:00,-5.6,0.0,-9.4,0.0,,1020.4,270.0,4.6,39.337
2016-01-01 22:00:00,-6.1,0.0,-9.4,0.0,,1020.9,270.0,3.6,39.062
2016-01-01 23:00:00,-7.2,0.0,-10.0,0.0,,1020.9,270.0,2.6,39.604
2016-01-02 00:00:00,-7.2,0.0,-10.0,0.0,,1020.9,230.0,1.5,39.604
2016-01-02 01:00:00,-7.8,0.0,-10.6,0.0,,1020.9,200.0,2.1,39.64
2016-01-02 02:00:00,-8.9,0.0,-11.1,0.0,,1020.4,220.0,2.6,39.323
2016-01-02 03:00:00,-8.9,0.0,-11.1,0.0,,1020.7,200.0,2.6,39.247
2016-01-02 04:00:00,-9.4,0.0,-11.1,0.0,,1020.4,210.0,2.1,39.56
2016-01-02 05:00:00,-9.4,0.0,-11.7,0.0,,1019.5,220.0,3.1,39.976
2016-01-02 06:00:00,-10.0,0.0,-11.7,0.0,,1019.5,230.0,3.1,40.493
2016-01-02 07:00:00,-8.9,0.0,-11.7,0.0,,1018.4,220.0,4.1,38.882
2016-01-02 08:00:00,-8.9,0.0,-11.1,0.0,,1017.8,240.0,2.6,37.139
2016-01-02 09:00:00,-8.3,0.0,-11.1,0.0,,1017.9,240.0,3.6,31.939
2016-01-02 10:00:00,-6.7,0.0,-11.1,0.0,,1017.2,250.0,4.1,31.449
2016-01-02 11:00:00,-5.6,0.0,-10.6,0.0,,1016.7,250.0,4.1,30.365
2016-01-02 12:00:00,-2.8,0.0,-9.4,0.0,,1015.5,250.0,4.6,30.334
2016-01-02 13:00:00,-1.7,0.0,-8.9,0.0,,1015.1,280.0,6.7,29.145
2016-01-02 14:00:00,-1.1,0.0,-8.3,0.0,,1014.7,270.0,5.1,29.914
2016-01-02 15:00:00,-0.6,0.0,-8.3,0.0,,1014.5,280.0,4.6,30.58
2016-01-02 16:00:00,-0.6,0.0,-8.3,0.0,,1015.2,280.0,4.6,30.35
2016-01-02 17:00:00,-2.2,0.0,-8.3,0.0,,1015.7,270.0,6.2,31.443
2016-01-02 18:00:00,-2.8,0.0,-8.3,0.0,,1016.2,280.0,4.6,37.582
2016-01-02 19:00:00,-3.3,0.0,-8.9,0.0,,1016.4,290.0,4.6,36.86
2016-01-02 20:00:00,-4.4,0.0,-8.9,0.0,,1017.5,290.0,4.6,37.494
2016-01-02 21:00:00,-3.3,0.0,-8.3,0.0,,1017.9,300.0,7.2,37.349
2016-01-02 22:00:00,-3.9,0.0,-8.3,0.0,,1018.7,310.0,7.2,37.347
2016-01-02 23:00:00,-4.4,,-8.3,0.0,,1019.4,310.0,6.7,37.572
2016-01-03 00:00:00,-3.9,8.0,-7.8,0.0,,1019.9,320.0,6.2,37.709
2016-01-03 01:00:00,-3.3,,-7.2,0.0,,1020.1,330.0,7.7,37.144
2016-01-03 02:00:00,-2.8,,-7.2,0.0,,1020.9,330.0,6.2,37.131
2016-01-03 03:00:00,-2.8,,-6.7,0.0,,1022.0,330.0,5.1,37.119
2016-01-03 04:00:00,-2.8,,-6.7,0.0,,1022.7,320.0,6.7,37.1
2016-01-03 05:00:00,-3.3,,-6.7,0.0,,1023.2,330.0,6.2,37.348
2016-01-03 06:00:00,-2.8,8.0,-7.2,0.0,,1023.9,340.0,5.1,38.136
2016-01-03 07:00:00,-2.8,,-6.7,0.0,,1024.8,340.0,5.7,37.031
2016-01-03 08:00:00,-2.8,,-7.2,0.0,,1025.5,330.0,4.6,37.13
2016-01-03 09:00:00,-2.8,,-6.7,0.0,,1026.4,340.0,3.6,31.947
2016-01-03 10:00:00,-2.8,,-7.8,0.0,,1027.2,350.0,6.7,31.65
2016-01-03 11:00:00,-2.2,,-7.2,0.0,,1027.8,320.0,6.2,30.914
2016-01-03 12:00:00,-2.2,8.0,-7.8,0.0,,1027.4,330.0,4.6,30.967
2016-01-03 13:00:00,-2.2,,-7.8,0.0,,1027.1,310.0,3.6,30.971
2016-01-03 14:00:00,-2.8,,-7.8,0.0,,1027.3,330.0,4.1,31.153
2016-01-03 15:00:00,-2.8,,-7.8,0.0,,1027.5,300.0,3.6,31.344
2016-01-03 16:00:00,-2.2,,-7.2,0.0,,1027.8,280.0,3.6,30.959
2016-01-03 17:00:00,-2.8,4.0,-7.8,0.0,,,290.0,3.1,31.307
2016-01-03 18:00:00,-2.8,2.0,-7.8,0.0,,1028.5,260.0,2.6,37.081
2016-01-03 19:00:00,-3.9,2.0,-7.8,0.0,,1028.8,270.0,4.1,37.006
2016-01-03 20:00:00,-5.0,0.0,-7.8,0.0,,1029.2,290.0,3.6,37.656
2016-01-03 21:00:00,-5.0,0.0,-7.8,0.0,,1029.4,310.0,4.6,37.57
2016-01-03 22:00:00,-6.1,0.0,-8.9,0.0,,1029.7,290.0,4.1,37.252
2016-01-03 23:00:00,-6.1,0.0,-8.9,0.0,,1030.1,310.0,3.6,37.781
2016-01-04 00:00:00,-6.7,0.0,-9.4,0.0,,1030.4,320.0,4.1,37.835
2016-01-04 01:00:00,-7.2,0.0,-9.4,0.0,,1030.7,310.0,3.6,37.357
2016-01-04 02:00:00,-7.8,0.0,-10.0,0.0,,1031.3,290.0,2.1,37.603
2016-01-04 03:00:00,-7.8,0.0,-10.0,0.0,,1031.9,220.0,2.1,37.521
2016-01-04 04:00:00,-8.9,0.0,-10.6,0.0,,1032.3,0.0,0.0,37.657
2016-01-04 05:00:00,-10.0,0.0,-11.7,0.0,,1032.7,220.0,2.1,37.95
2016-01-04 06:00:00,-11.1,0.0,-12.8,0.0,,1032.9,0.0,0.0,51.599
2016-01-04 07:00:00,-11.1,0.0,-12.8,0.0,,1033.1,190.0,1.5,53.69600000000001
2016-01-04 08:00:00,-11.7,0.0,-13.3,0.0,,1033.6,240.0,1.5,65.531
2016-01-04 09:00:00,-12.2,0.0,-13.9,0.0,,1034.0,0.0,0.0,60.973
2016-01-04 10:00:00,-10.6,0.0,-11.7,0.0,,1034.5,170.0,2.1,61.24800000000001
2016-01-04 11:00:00,-8.9,0.0,-11.1,0.0,,1034.8,,1.5,63.073
2016-01-04 12:00:00,-6.7,2.0,-9.4,0.0,,1034.1,,2.1,71.002
2016-01-04 13:00:00,-5.0,2.0,-8.9,0.0,,1033.1,160.0,2.6,70.773
2016-01-04 14:00:00,-3.3,2.0,-8.3,0.0,,1032.5,170.0,3.6,68.317
2016-01-04 15:00:00,-3.9,2.0,-8.9,0.0,,1032.5,150.0,5.1,72.889
2016-01-04 16:00:00,-5.0,2.0,-8.9,0.0,,1032.6,150.0,4.6,73.268
