timestamp,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,electricity
2016-01-01 00:00:00,-7.2,8.0,-10.6,0.0,-1.0,1022.9,280.0,5.7,127.638
2016-01-01 01:00:00,-6.7,,-10.0,-1.0,,1022.5,280.0,4.1,127.638
2016-01-01 02:00:00,-6.7,,-9.4,0.0,,1022.1,260.0,2.6,128.063
2016-01-01 03:00:00,-6.7,,-9.4,-1.0,,1022.0,250.0,3.6,126.045
2016-01-01 04:00:00,-8.3,,-11.7,0.0,,1021.9,270.0,6.7,123.278
2016-01-01 05:00:00,-8.3,,-11.7,0.0,,1021.3,250.0,3.6,122.899
2016-01-01 06:00:00,-8.9,6.0,-12.2,0.0,0.0,1020.3,220.0,5.1,123.469
2016-01-01 07:00:00,-9.4,,-11.7,0.0,,1019.5,220.0,3.6,121.944
2016-01-01 08:00:00,-8.9,,-11.7,0.0,,1019.4,220.0,2.1,128.034
2016-01-01 09:00:00,-8.3,,-11.1,0.0,,1018.9,230.0,3.6,128.636
2016-01-01 10:00:00,-6.7,,-10.6,0.0,,1017.9,230.0,6.2,124.452
2016-01-01 11:00:00,-5.6,,-10.0,0.0,,1017.4,240.0,6.2,116.51
2016-01-01 12:00:00,-2.8,2.0,-8.9,0.0,,1017.1,250.0,5.1,110.072
2016-01-01 13:00:00,-1.7,0.0,-8.3,0.0,,1016.0,270.0,5.7,99.22
2016-01-01 14:00:00,-1.1,0.0,-7.8,0.0,,1015.8,290.0,7.7,96.69
2016-01-01 15:00:00,-1.1,0.0,-7.8,0.0,,1016.4,280.0,5.7,101.693
2016-01-01 16:00:00,-1.7,0.0,-8.3,0.0,,1017.7,300.0,7.2,110.31
2016-01-01 17:00:00,-2.8,0.0,-8.3,0.0,,1018.3,290.0,4.6,119.784
2016-01-01 18:00:00,-3.3,0.0,-8.3,0.0,,1019.2,270.0,4.1,117.779
2016-01-01 19:00:00,-3.9,0.0,-8.3,0.0,,1019.9,270.0,5.1,124.631
2016-01-01 20:00:00,-5.0,0.0,-8.9,0.0,,1020.4,270.0,5.1,123.325
2016-01-01 21:00:00,-5.6,0.0,-9.4,0.0,,1020.4,270.0,4.6,125.27
2016-01-01 22:00:00,-6.1,0.0,-9.4,0.0,,1020.9,270.0,3.6,128.64700000000002
2016-01-01 23:00:00,-7.2,0.0,-10.0,0.0,,1020.9,270.0,2.6,119.454
2016-01-02 00:00:00,-7.2,0.0,-10.0,0.0,,1020.9,230.0,1.5,119.532
2016-01-02 01:00:00,-7.8,0.0,-10.6,0.0,,1020.9,200.0,2.1,119.371
2016-01-02 02:00:00,-8.9,0.0,-11.1,0.0,,1020.4,220.0,2.6,119.528
2016-01-02 03:00:00,-8.9,0.0,-11.1,0.0,,1020.7,200.0,2.6,120.598
2016-01-02 04:00:00,-9.4,0.0,-11.1,0.0,,1020.4,210.0,2.1,119.766
2016-01-02 05:00:00,-9.4,0.0,-11.7,0.0,,1019.5,220.0,3.1,116.644
2016-01-02 06:00:00,-10.0,0.0,-11.7,0.0,,1019.5,230.0,3.1,119.234
2016-01-02 07:00:00,-8.9,0.0,-11.7,0.0,,1018.4,220.0,4.1,123.103
2016-01-02 08:00:00,-8.9,0.0,-11.1,0.0,,1017.8,240.0,2.6,128.067
2016-01-02 09:00:00,-8.3,0.0,-11.1,0.0,,1017.9,240.0,3.6,123.034
2016-01-02 10:00:00,-6.7,0.0,-11.1,0.0,,1017.2,250.0,4.1,119.181
2016-01-02 11:00:00,-5.6,0.0,-10.6,0.0,,1016.7,250.0,4.1,111.046
2016-01-02 12:00:00,-2.8,0.0,-9.4,0.0,,1015.5,250.0,4.6,103.912
2016-01-02 13:00:00,-1.7,0.0,-8.9,0.0,,1015.1,280.0,6.7,99.487
2016-01-02 14:00:00,-1.1,0.0,-8.3,0.0,,1014.7,270.0,5.1,101.183
2016-01-02 15:00:00,-0.6,0.0,-8.3,0.0,,1014.5,280.0,4.6,102.992
2016-01-02 16:00:00,-0.6,0.0,-8.3,0.0,,1015.2,280.0,4.6,111.779
2016-01-02 17:00:00,-2.2,0.0,-8.3,0.0,,1015.7,270.0,6.2,121.527
2016-01-02 18:00:00,-2.8,0.0,-8.3,0.0,,1016.2,280.0,4.6,122.353
2016-01-02 19:00:00,-3.3,0.0,-8.9,0.0,,1016.4,290.0,4.6,124.516
2016-01-02 20:00:00,-4.4,0.0,-8.9,0.0,,1017.5,290.0,4.6,126.181
2016-01-02 21:00:00,-3.3,0.0,-8.3,0.0,,1017.9,300.0,7.2,124.639
2016-01-02 22:00:00,-3.9,0.0,-8.3,0.0,,1018.7,310.0,7.2,131.33100000000002
2016-01-02 23:00:00,-4.4,,-8.3,0.0,,1019.4,310.0,6.7,129.921
2016-01-03 00:00:00,-3.9,8.0,-7.8,0.0,,1019.9,320.0,6.2,121.402
2016-01-03 01:00:00,-3.3,,-7.2,0.0,,1020.1,330.0,7.7,113.599
2016-01-03 02:00:00,-2.8,,-7.2,0.0,,1020.9,330.0,6.2,122.937
2016-01-03 03:00:00,-2.8,,-6.7,0.0,,1022.0,330.0,5.1,115.62
2016-01-03 04:00:00,-2.8,,-6.7,0.0,,1022.7,320.0,6.7,111.819
2016-01-03 05:00:00,-3.3,,-6.7,0.0,,1023.2,330.0,6.2,113.922
2016-01-03 06:00:00,-2.8,8.0,-7.2,0.0,,1023.9,340.0,5.1,113.438
2016-01-03 07:00:00,-2.8,,-6.7,0.0,,1024.8,340.0,5.7,113.546
2016-01-03 08:00:00,-2.8,,-7.2,0.0,,1025.5,330.0,4.6,113.872
2016-01-03 09:00:00,-2.8,,-6.7,0.0,,1026.4,340.0,3.6,113.422
2016-01-03 10:00:00,-2.8,,-7.8,0.0,,1027.2,350.0,6.7,105.98
2016-01-03 11:00:00,-2.2,,-7.2,0.0,,1027.8,320.0,6.2,105.357
2016-01-03 12:00:00,-2.2,8.0,-7.8,0.0,,1027.4,330.0,4.6,106.41
2016-01-03 13:00:00,-2.2,,-7.8,0.0,,1027.1,310.0,3.6,112.042
2016-01-03 14:00:00,-2.8,,-7.8,0.0,,1027.3,330.0,4.1,114.399
2016-01-03 15:00:00,-2.8,,-7.8,0.0,,1027.5,300.0,3.6,117.554
2016-01-03 16:00:00,-2.2,,-7.2,0.0,,1027.8,280.0,3.6,114.294
2016-01-03 17:00:00,-2.8,4.0,-7.8,0.0,,,290.0,3.1,123.451
2016-01-03 18:00:00,-2.8,2.0,-7.8,0.0,,1028.5,260.0,2.6,119.94
2016-01-03 19:00:00,-3.9,2.0,-7.8,0.0,,1028.8,270.0,4.1,117.677
2016-01-03 20:00:00,-5.0,0.0,-7.8,0.0,,1029.2,290.0,3.6,119.454
2016-01-03 21:00:00,-5.0,0.0,-7.8,0.0,,1029.4,310.0,4.6,118.444
2016-01-03 22:00:00,-6.1,0.0,-8.9,0.0,,1029.7,290.0,4.1,119.653
2016-01-03 23:00:00,-6.1,0.0,-8.9,0.0,,1030.1,310.0,3.6,114.929
2016-01-04 00:00:00,-6.7,0.0,-9.4,0.0,,1030.4,320.0,4.1,117.996
2016-01-04 01:00:00,-7.2,0.0,-9.4,0.0,,1030.7,310.0,3.6,118.118
2016-01-04 02:00:00,-7.8,0.0,-10.0,0.0,,1031.3,290.0,2.1,115.7
2016-01-04 03:00:00,-7.8,0.0,-10.0,0.0,,1031.9,220.0,2.1,119.687
2016-01-04 04:00:00,-8.9,0.0,-10.6,0.0,,1032.3,0.0,0.0,121.333
2016-01-04 05:00:00,-10.0,0.0,-11.7,0.0,,1032.7,220.0,2.1,119.082
2016-01-04 06:00:00,-11.1,0.0,-12.8,0.0,,1032.9,0.0,0.0,123.547
2016-01-04 07:00:00,-11.1,0.0,-12.8,0.0,,1033.1,190.0,1.5,122.346
2016-01-04 08:00:00,-11.7,0.0,-13.3,0.0,,1033.6,240.0,1.5,134.22899999999998
2016-01-04 09:00:00,-12.2,0.0,-13.9,0.0,,1034.0,0.0,0.0,131.207
2016-01-04 10:00:00,-10.6,0.0,-11.7,0.0,,1034.5,170.0,2.1,114.701
2016-01-04 11:00:00,-8.9,0.0,-11.1,0.0,,1034.8,,1.5,109.075
2016-01-04 12:00:00,-6.7,2.0,-9.4,0.0,,1034.1,,2.1,103.301
2016-01-04 13:00:00,-5.0,2.0,-8.9,0.0,,1033.1,160.0,2.6,95.06
2016-01-04 14:00:00,-3.3,2.0,-8.3,0.0,,1032.5,170.0,3.6,95.425
2016-01-04 15:00:00,-3.9,2.0,-8.9,0.0,,1032.5,150.0,5.1,98.293
2016-01-04 16:00:00,-5.0,2.0,-8.9,0.0,,1032.6,150.0,4.6,109.345
2016-01-04 17:00:00,-6.7,2.0,-10.0,0.0,,1032.6,140.0,4.1,123.749
2016-01-04 18:00:00,-7.2,8.0,-9.4,0.0,,1032.3,,3.1,127.311
2016-01-04 19:00:00,-7.2,,-8.9,0.0,,1031.6,160.0,6.2,127.96
2016-01-04 20:00:00,-7.2,,-8.9,0.0,,1031.1,160.0,5.7,122.786
2016-01-04 21:00:00,-7.2,,-8.3,0.0,,1030.7,170.0,6.2,121.648
2016-01-04 22:00:00,-6.7,,-8.3,0.0,,1030.0,170.0,7.2,121.101
2016-01-04 23:00:00,-6.7,,-8.3,0.0,,1029.3,170.0,5.7,121.104
2016-01-05 00:00:00,-6.7,8.0,-8.9,0.0,,1028.7,180.0,7.7,118.243
2016-01-05 01:00:00,-6.7,,-8.9,0.0,,1028.1,170.0,5.1,116.193
2016-01-05 02:00:00,-6.7,,-9.4,0.0,,1028.0,200.0,6.2,114.562
2016-01-05 03:00:00,-5.6,,-8.3,0.0,,1028.0,180.0,6.2,116.426
2016-01-05 04:00:00,-5.0,,-7.8,0.0,,1027.4,180.0,4.6,115.014
2016-01-05 05:00:00,-4.4,,-7.2,0.0,,,180.0,6.7,112.665
2016-01-05 06:00:00,-4.4,8.0,-7.8,0.0,,1026.6,170.0,5.7,115.535
2016-01-05 07:00:00,-5.0,2.0,-8.3,0.0,,1026.1,170.0,6.7,117.105
2016-01-05 08:00:00,-5.6,2.0,-8.9,0.0,,1025.4,170.0,6.2,130.856
2016-01-05 09:00:00,-5.6,2.0,-8.9,0.0,,1024.8,170.0,6.7,127.369
2016-01-05 10:00:00,-3.9,2.0,-8.3,0.0,,1024.3,180.0,6.7,118.766
2016-01-05 11:00:00,-2.2,2.0,-7.8,0.0,,1023.9,170.0,5.7,109.417
2016-01-05 12:00:00,-1.1,2.0,-7.8,0.0,,1023.0,190.0,6.7,104.023
